2.441179945e-09	0
2.877568226e-09	5815
5.400269504e-09	10009
5.366700235e-09	14349
5.306418687e-09	15053
5.286556823e-09	15970
5.364770679e-09	21862
5.366016818e-09	23962
5.367627066e-09	24167
5.251133182e-08	27180
9.9387021289e-08	27392
1.31997266964e-07	27414
1.14246344853e-07	30612
7.9438477436e-08	30671
4.6686800513e-08	34216
5.100585229e-09	34253
5.105216645e-09	36568
5.109242774e-09	37203
5.249940505e-09	37993
5.43702808e-09	38063
5.613254346e-09	38669
6.011809912e-09	39167
3.182487947e-09	40068
1.078359092e-09	47387
5.88602246e-10	48564
3.54152039e-10	48653
3.5184375e-10	51061
3.49994733e-10	51081
3.49696117e-10	52018
3.49696117e-10	53123
4.59371177e-10	54429
8.4382717e-10	55005
1.189318734e-09	55180
1.59252634e-09	55815
1.781096014e-09	56319
2.163457618e-09	57971
1.928999508e-09	58404
1.821053971e-09	58487
1.820354669e-09	59289
1.819958607e-09	59840
1.819958607e-09	60060
1.819677419e-09	60064
1.818263001e-09	60104
1.819105591e-09	61558
1.819553577e-09	61767
1.825824615e-09	61865
1.82184097e-09	61942
1.82150951e-09	62549
1.82059008e-09	63077
1.818594548e-09	63291
1.818594548e-09	64567
1.786540915e-09	65334
1.77350017e-09	65647
1.77350017e-09	66909
2.048318132e-09	67235
2.376984047e-09	67262
3.45776684e-09	68183
3.631877352e-09	68305
3.631877352e-09	69070
3.696357431e-09	69167
3.4992552031e-08	70846
3.62266908e-09	71226
3.653925923e-09	73334
5.1005274619e-08	75530
3.555194513e-08	76360
2.1945165137e-08	77000
1.3360910261e-08	77805
1.1402966061e-08	78223
9.886561427e-09	78267
9.069051429e-09	78274
8.110225384e-09	79021
8.084498807e-09	79600
7.91111962e-09	79605
7.879844166e-09	79992
7.888216431e-09	81584
8.161772706e-09	83360
8.485762125e-09	83377
1.213829067e-08	84678
1.3516633749e-08	85437
1.6617903517e-08	85974
1.7377641115e-08	86687
2.0228909684e-08	88873
2.0221147229e-08	90249
2.1368199685e-08	90512
2.1416768311e-08	91261
2.1460299569e-08	92311
2.1531964295e-08	92589
2.1693166361e-08	93209
2.1797136843e-08	93235
2.1654520278e-08	93965
1.4007600246e-08	94343
7.701022107e-09	95093
7.501204679e-09	97746
7.485433469e-09	99474
7.478588191e-09	101068
7.48627817e-09	104635
1.5396907551e-08	106803
2.2399537804e-08	107307
2.2761776366e-08	109930
2.2917765238e-08	110362
2.2459435099e-08	112495
2.2469268418e-08	115078
1.21131976885e-07	116863
2.77711854562e-07	119635
2.42830487637e-07	120590
1.2026562716e-08	121857
1.2086632187e-08	123035
1.2129018333e-08	123104
1.214339054e-08	123838
1.2143510115e-08	125115
1.2155824072e-08	125666
1.2156720442e-08	125963
1.2139845262e-08	127673
1.2136530827e-08	127874
1.2137052441e-08	128004
1.22217189e-08	129173
1.2431075717e-08	129323
1.2895628676e-08	130086
1.49029247041e-07	130975
1.48685557587e-07	132129
1.47747742686e-07	132346
6.761877773e-08	133734
6.7414953142e-08	133833
2.1779982038e-08	133942
8.9916781439e-08	138366
9.0102515374e-08	141009
7.9271830054e-08	142252
6.6861710986e-08	146563
3.968952799e-09	146639
3.907571309e-09	147186
3.906718469e-09	148656
2.110474854e-09	150442
9.7357804e-10	150712
9.61869214e-10	151395
9.69319761e-10	153605
1.188180365e-09	158831
1.516266804e-09	159010
1.516526102e-09	159070
1.516526102e-09	159489
7.581698311e-09	160705
6.248198409e-09	161999
4.831473921e-09	162155
3.307437549e-09	162220
2.212904555e-09	163159
2.184361808e-09	164862
2.170626929e-09	165448
2.148399755e-09	165720
2.148463475e-09	169217
2.148463475e-09	172207
2.148463475e-09	173023
2.148463475e-09	173046
2.201671998e-09	173545
2.21012252e-09	176228
2.712480352e-09	178382
3.408660456e-09	178796
3.485609331e-09	179938
3.481699109e-09	181525
3.457079565e-09	181855
4.7562599617e-08	186217
5.3585234303e-08	187302
5.7716446997e-08	187419
5.7031529169e-08	191775
5.3949093837e-08	193487
5.2886131174e-08	194065
5.3084445476e-08	198302
4.750462549e-09	198821
5.347450239e-09	198868
6.25582873e-09	199131
6.323083796e-09	200926
6.417699775e-09	200974
7.7834659269e-08	203671
7.7834659269e-08	205678
7.8780138168e-08	205707
7.9413977404e-08	205936
1.2728812866e-08	206902
1.3816800276e-08	208350
1.5013147795e-08	208384
1.5036843504e-08	209336
1.8489862546e-08	209743
2.0911719944e-08	210008
1.5780010168e-08	210943
2.444420631e-08	211228
9.871523492e-09	211989
9.905891791e-09	212878
9.878218761e-09	212945
9.817319592e-09	213217
5.214408686e-09	214809
4.600695985e-09	217148
4.552643662e-09	217997
4.528654825e-09	218165
4.523139196e-09	218626
4.514785715e-09	218716
4.542324576e-09	224493
2.389362241e-09	224997
1.589072186e-09	228681
6.8343192e-10	229332
6.13917309e-10	230691
6.09482081e-10	231645
5.94187716e-10	231994
5.86703467e-10	232158
5.76214669e-10	233177
5.71923128e-10	233334
5.71453024e-10	236043
5.71661021e-10	236279
5.71805662e-10	237114
5.71805662e-10	237923
5.7162535e-10	239387
5.71974383e-10	239509
5.75335672e-10	241432
5.81775614e-10	242137
6.21953768e-10	242226
1.029234542e-09	242842
1.096275945e-09	243545
4.633847903e-09	244354
5.164574961e-09	245090
5.59749495e-09	245155
5.547889853e-09	245330
3.4772332e-09	245455
7.54945395e-10	245645
5.68059885e-10	251947
5.67370283e-10	254297
5.66743213e-10	256186
5.66216399e-10	256998
5.65737538e-10	258534
5.65737538e-10	258827
5.65485214e-10	259065
5.65130018e-10	260467
5.65130018e-10	264721
5.64890718e-10	264756
5.64567591e-10	265854
5.64567591e-10	271803
5.64730977e-10	272471
3.729892132e-09	276370
8.65524571e-10	279752
8.79604489e-10	292182
8.88425602e-10	293916
